Item_ID,Avg_Demand_6M
4198696000000844381,1.5294117647058822
4198696000000670308,1.1666666666666667
4198696000000140518,1.4285714285714286
4198696000000678880,1
4198696000000676810,1.6666666666666667
4198696000000138979,1.5
4198696000033413716,2
4198696000033386570,1
4198696000033370605,1
4198696000033358300,1
4198696000033356413,2
4198696000033252859,1
4198696000033252467,1
4198696000033230907,1
4198696000033148677,1
4198696000033148325,1
4198696000033054038,2
4198696000033046001,1
4198696000033033709,1
4198696000032970688,1
4198696000032970130,1
4198696000032909323,2
4198696000032471629,1
4198696000032412565,2
4198696000032310575,1
4198696000032273158,2
4198696000032257868,1
4198696000032257145,1
4198696000032248284,1
4198696000032240476,1
4198696000032207554,1
4198696000032151555,1
4198696000032048850,1
4198696000031873532,1
4198696000031811140,1
4198696000031773240,1
4198696000031728639,2
4198696000031591232,2
4198696000031561108,2
4198696000031553665,1
4198696000031553447,1
4198696000031531722,2
4198696000031531489,1
4198696000031526138,2
4198696000031481307,1
4198696000031465917,1
4198696000031465046,1
4198696000031456653,1
4198696000031243851,1
4198696000031243568,1
4198696000031243106,1
4198696000031209680,1
4198696000031177264,1
4198696000031164223,1
4198696000031093225,1
4198696000031091227,1
4198696000031051931,1
4198696000030971060,1
4198696000030947950,1
4198696000030947420,1
4198696000030903226,1
4198696000030865007,1
4198696000030710645,1
4198696000030710131,1
4198696000030537025,1
4198696000030418077,1
4198696000030366156,1
4198696000030354552,2
4198696000030354209,2
4198696000030248680,1
4198696000030232493,1
4198696000030232048,1.5
4198696000030215360,2
4198696000030199523,1
4198696000030193638,1
4198696000030181789,1
4198696000030124963,1
4198696000030101001,2
4198696000030016645,1
4198696000029995363,2
4198696000029985135,2
4198696000029944311,1
4198696000029916834,1
4198696000029885293,1
4198696000029830033,2
4198696000029822486,1
4198696000029801259,1
4198696000029447915,1
4198696000029435962,2
4198696000029435290,1
4198696000029435246,1
4198696000029434104,2
4198696000029417249,1
4198696000029378189,1
4198696000029374316,1
4198696000029368894,1
4198696000029326974,1
4198696000029319160,1
4198696000029313502,2
4198696000029259942,8
4198696000029259246,2
4198696000029058471,1
4198696000029046157,2
4198696000029035829,1
4198696000029035174,1
4198696000029015746,1
4198696000029015452,1
4198696000029007524,1
4198696000029007023,1
4198696000028979002,1
4198696000028927675,2
4198696000028910382,1
4198696000028825005,1
4198696000028795803,3
4198696000028722967,1
4198696000028722051,2
4198696000028680394,1
4198696000028622406,2
4198696000028567896,1
4198696000028567215,1
4198696000028558986,1
4198696000028558755,1
4198696000028506972,1
4198696000028506649,1
4198696000028427212,1
4198696000028385690,1
4198696000028385001,1
4198696000028318001,1
4198696000028303888,1
4198696000028303125,1
4198696000028282373,1
4198696000028282004,1
4198696000028189242,1
4198696000028108024,1
4198696000028104667,1
4198696000028104299,2
4198696000028098832,1
4198696000028098001,2
4198696000028021931,1
4198696000028019385,2
4198696000028015936,1
4198696000028012458,1
4198696000028005325,8
4198696000027947415,1
4198696000027943304,1
4198696000027915550,1
4198696000027915267,1
4198696000027868874,1
4198696000027855012,1
4198696000027754850,1
4198696000027754439,1
4198696000027643603,1
4198696000027633763,1
4198696000027576366,1
4198696000027395743,2
4198696000027386409,1
4198696000027380546,1
4198696000027368624,1
4198696000027363135,1
4198696000027308016,1
4198696000027301512,1
4198696000027297557,1
4198696000027282953,1
4198696000027282064,1
4198696000027235657,2.5
4198696000027125817,1
4198696000027117498,1
4198696000027049186,2
4198696000027037791,1
4198696000026966379,1
4198696000026912125,1
4198696000026857221,1
4198696000026792286,1
4198696000026763614,1
4198696000026698294,1
4198696000026664892,1
4198696000026664059,2
4198696000026656218,1
4198696000026631705,1
4198696000026546169,2
4198696000026530620,1
4198696000026474451,1
4198696000026460487,2
4198696000026460155,1
4198696000026448218,1
4198696000026427656,1
4198696000026427133,1
4198696000026351248,1
4198696000026202475,2
4198696000026192254,2
4198696000026140244,1
4198696000026126807,1
4198696000026052673,1
4198696000026045651,1
4198696000026043066,1
4198696000025886470,2
4198696000025884130,1
4198696000025881620,2
4198696000025869899,1
4198696000025832646,1
4198696000025779725,1
4198696000025738244,1
4198696000025661005,2
4198696000025639181,3
4198696000025591885,2
4198696000025503775,1
4198696000025481855,1
4198696000025356198,1
4198696000025233802,1
4198696000025233446,1
4198696000025233096,1
4198696000025140589,1
4198696000025087246,1
4198696000025079444,1
4198696000025064988,1
4198696000025064164,2
4198696000025038859,1
4198696000024993321,1
4198696000024931001,1
4198696000024860556,2
4198696000024860001,1
4198696000024819378,1
4198696000024764185,1
4198696000024699302,1
4198696000024690227,1
4198696000024684865,6
4198696000024684012,1
4198696000024600827,1
4198696000024597085,2
4198696000024538112,1
4198696000024519573,2
4198696000024424675,1
4198696000024424140,1
4198696000024344477,2
4198696000024343181,1
4198696000024338091,1
4198696000024324277,1
4198696000024318005,1
4198696000024274406,1
4198696000024259735,2
4198696000024250217,1
4198696000024171118,2
4198696000024105005,1
4198696000024053044,2
4198696000024047368,1
4198696000023999065,2
4198696000023852087,2
4198696000023716466,1
4198696000023704728,1
4198696000023704109,2
4198696000023685794,1
4198696000023644981,1
4198696000023644160,1
4198696000023627623,2
4198696000023622473,2
4198696000023615715,1
4198696000023573109,1
4198696000023558570,2
4198696000023529953,1
4198696000023474772,2
4198696000023474113,1
4198696000023465775,1
4198696000023465317,1
4198696000023445008,1
4198696000023434433,1
4198696000023416844,1
4198696000023393822,2
4198696000023383294,2
4198696000023379064,1
4198696000023351740,2
4198696000023216474,2
4198696000023208402,1
4198696000023132685,1
4198696000023132261,1
4198696000023129616,2
4198696000023124504,1
4198696000023124215,1.3333333333333333
4198696000023076742,2.5
4198696000023070156,1
4198696000023024373,4
4198696000023004100,1
4198696000022953129,1
4198696000022937051,1
4198696000022933336,1.5
4198696000022933001,1.5
4198696000022901307,1
4198696000022897111,1
4198696000022837588,1
4198696000022785864,1
4198696000022764711,1
4198696000022707012,1
4198696000022650044,1
4198696000022646495,1
4198696000022646195,1
4198696000022597654,8
4198696000022588188,2
4198696000022544558,1
4198696000022453900,1
4198696000022453460,3
4198696000022376628,1
4198696000022303121,2
4198696000022280979,1
4198696000022280080,1
4198696000022204605,1
4198696000022154608,1
4198696000022082403,1
4198696000022082001,1
4198696000021891695,1
4198696000021886348,1
4198696000021832000,1
4198696000021831316,2.6666666666666665
4198696000021802338,2
4198696000021746532,1
4198696000021746033,1
4198696000021527718,2
4198696000021527105,3.5
4198696000021432837,2
4198696000021426083,2
4198696000021413643,2.5
4198696000021336061,2
4198696000021256929,1
4198696000021205677,2
4198696000021192012,2
4198696000021110936,1
4198696000021110261,1
4198696000021065121,1
4198696000020988377,1
4198696000020914342,1
4198696000020907089,1
4198696000020885853,1
4198696000020885196,1
4198696000020824869,1
4198696000020723437,1
4198696000020698483,1
4198696000020666113,1
4198696000020642446,2
4198696000020636121,1
4198696000020630519,2
4198696000020621507,1
4198696000020611793,2
4198696000020611294,2
4198696000020459897,1
4198696000020447485,1
4198696000020441430,1
4198696000020424034,1
4198696000020417684,1.3333333333333333
4198696000020417662,1
4198696000020417618,1.5
4198696000020417495,1
4198696000020372215,1
4198696000020371368,1
4198696000020319044,1
4198696000020315114,1
4198696000020251244,1
4198696000020248063,1
4198696000020231695,1
4198696000020183145,1
4198696000020178361,1
4198696000020118268,1
4198696000020112432,1
4198696000020072627,2
4198696000020072171,1
4198696000020033256,1
4198696000020030277,1.5
4198696000019996001,1
4198696000019922508,1
4198696000019870473,1
4198696000019847784,1
4198696000019836353,1
4198696000019827868,2
4198696000019802888,1
4198696000019802722,1
4198696000019778992,1
4198696000019778464,1
4198696000019778296,4
4198696000019778019,1
4198696000019764321,1
4198696000019667789,1
4198696000019560601,1
4198696000019511961,7.5
4198696000019511349,1
4198696000019414200,1
4198696000019394625,1
4198696000019394397,2
4198696000019394010,1
4198696000019300089,2
4198696000019243688,1
4198696000019243288,1
4198696000019192884,1
4198696000019192122,1
4198696000019179984,1
4198696000019179824,1
4198696000019076775,2
4198696000019076227,1
4198696000019073525,1
4198696000019067485,1
4198696000019056795,1
4198696000019011400,4
4198696000018973007,1
4198696000018954024,1
4198696000018934775,2
4198696000018934376,1
4198696000018934119,1
4198696000018902797,1
4198696000018902235,1
4198696000018863158,2
4198696000018843396,1
4198696000018837669,4
4198696000018837153,2
4198696000018835488,1
4198696000018835448,1
4198696000018835316,1
4198696000018794904,1
4198696000018794543,1
4198696000018788439,1.5
4198696000018788068,1
4198696000018786043,4
4198696000018731377,1
4198696000018731223,4
4198696000018727676,2
4198696000018712352,1
4198696000018677299,2
4198696000018673207,2
4198696000018668151,2
4198696000018668124,1
4198696000018627998,1
4198696000018627908,1
4198696000018627890,1
4198696000018627854,1
4198696000018569883,1
4198696000018523514,1
4198696000018523353,1
4198696000018519450,8
4198696000018476657,2
4198696000018476053,2
4198696000018430370,2
4198696000018430001,2
4198696000018360262,1
4198696000018263557,1
4198696000018234775,1
4198696000018234134,1
4198696000018194463,1.5
4198696000018185512,1
4198696000018177587,1
4198696000018170805,1
4198696000018170181,1
4198696000018170047,1.5
4198696000018063544,2
4198696000018059528,1
4198696000018053955,1
4198696000018053586,2
4198696000017986994,2
4198696000017986248,1
4198696000017936578,1
4198696000017831054,2
4198696000017818608,1
4198696000017818138,2
4198696000017812898,2
4198696000017812020,1
4198696000017761990,1
4198696000017761528,1
4198696000017740545,2
4198696000017698481,1
4198696000017650935,1
4198696000017644593,1
4198696000017641019,3
4198696000017634759,2
4198696000017634241,1
4198696000017627677,1
4198696000017581232,1
4198696000017530422,2
4198696000017496288,1
4198696000017431001,2
4198696000017368536,1
4198696000017182240,1
4198696000017111791,1
4198696000017105909,8
4198696000017105371,2
4198696000017005147,4
4198696000017003736,2
4198696000016995089,1
4198696000016993863,1
4198696000016976242,1
4198696000016933191,1
4198696000016879723,1
4198696000016879465,1
4198696000016778300,1
4198696000016775346,1
4198696000016723838,1
4198696000016640214,1
4198696000016633132,1
4198696000016620584,1
4198696000016620221,1
4198696000016430122,1
4198696000016373161,1
4198696000016373013,2
4198696000016370480,1
4198696000016366075,1
4198696000016362450,1
4198696000016245444,1
4198696000016210104,1.3333333333333333
4198696000016155726,1
4198696000016070190,1
4198696000016064932,1
4198696000016062652,1
4198696000015965072,1.5
4198696000015960117,1
4198696000015953624,1
4198696000015950265,2
4198696000015864019,4
4198696000015745382,1
4198696000015745212,2
4198696000015724303,2
4198696000015724038,1
4198696000015720576,1
4198696000015720221,1
4198696000015715559,1
4198696000015706988,1
4198696000015683212,1
4198696000015527577,1
4198696000015527438,2
4198696000015527001,1
4198696000015465336,1
4198696000015465318,1
4198696000015465273,1.5
4198696000015465237,1
4198696000015465138,1.3333333333333333
4198696000015465111,1
4198696000015465039,1
4198696000015465012,1
4198696000015464832,1
4198696000015464724,1
4198696000015464706,1
4198696000015464625,1.3333333333333333
4198696000015464598,1
4198696000015436126,2
4198696000015399435,3
4198696000015399140,1
4198696000015355217,1
4198696000015314494,3
4198696000015213734,1
4198696000015213042,1
4198696000015164786,1
4198696000015164318,1
4198696000015145567,1
4198696000015145207,1
4198696000015082292,1
4198696000014811001,2
4198696000014709952,1
4198696000014702022,1
4198696000014664009,2
4198696000014527256,1
4198696000014527092,4.666666666666667
4198696000014520078,1
4198696000014509915,2
4198696000014500483,2
4198696000014457092,1
4198696000014419995,1
4198696000014370621,1
4198696000014365056,2
4198696000014307545,1
4198696000014271165,1
4198696000014238406,1
4198696000014221959,1
4198696000014221082,2
4198696000014168311,1
4198696000014163459,2
4198696000014062606,2
4198696000014062224,1
4198696000014025877,1
4198696000013954769,1
4198696000013845206,1
4198696000013845001,2
4198696000013704112,1
4198696000013681304,1
4198696000013663070,1
4198696000013635018,1
4198696000013582862,1
4198696000013569990,2
4198696000013569648,1
4198696000013523294,1
4198696000013514759,1.3333333333333333
4198696000013478932,1
4198696000013478570,1
4198696000013383976,1.6666666666666667
4198696000013375791,2
4198696000013371002,1
4198696000013360843,2
4198696000013348952,1
4198696000013328159,1
4198696000013293919,1
4198696000013293657,1
4198696000013293309,2
4198696000013254217,1
4198696000013178534,1
4198696000013157024,2
4198696000013123283,1
4198696000013095321,4
4198696000013095041,2.5
4198696000013045063,2
4198696000012949110,1.5
4198696000012946745,1
4198696000012946355,1
4198696000012932904,4
4198696000012887305,1
4198696000012887078,1
4198696000012848223,1
4198696000012819963,2
4198696000012819468,1
4198696000012819179,1.3333333333333333
4198696000012769080,1
4198696000012723954,1
4198696000012723750,1
4198696000012723138,2
4198696000012720591,1
4198696000012700730,1
4198696000012700048,1
4198696000012534119,1
4198696000012495138,2
4198696000012467942,1.3333333333333333
4198696000012467575,2
4198696000012467094,1
4198696000012410848,1
4198696000012410812,2
4198696000012410081,1.6666666666666667
4198696000012410054,2
4198696000012410018,2
4198696000012368115,2
4198696000012368079,5
4198696000012368019,2
4198696000012360336,2
4198696000012360318,2
4198696000012360264,2
4198696000012342938,1
4198696000012342216,1
4198696000012342158,1
4198696000012342068,1
4198696000012301846,2
4198696000012301031,1
4198696000012272162,1
4198696000012225188,2
4198696000012225107,2
4198696000012190650,1
4198696000012188297,1
4198696000012188195,2
4198696000012176951,1
4198696000012176907,1
4198696000012176269,1
4198696000012152976,2
4198696000012152486,1.3333333333333333
4198696000012152364,2
4198696000012152330,2
4198696000012152064,1.3333333333333333
4198696000012121216,1
4198696000012114676,1
4198696000012114573,1
4198696000012103725,4
4198696000012094831,2
4198696000012060866,2
4198696000012040649,1
4198696000012033473,1.3333333333333333
4198696000012033265,1
4198696000011909475,1
4198696000011880051,1
4198696000011874706,2
4198696000011856382,1
4198696000011856090,1
4198696000011843874,1
4198696000011843202,1
4198696000011767151,1
4198696000011718642,1
4198696000011718484,1
4198696000011718364,1
4198696000011718196,1
4198696000011638592,1
4198696000011638001,1.5
4198696000011594820,1
4198696000011594620,1
4198696000011594463,1
4198696000011533711,1
4198696000011533398,1
4198696000011516281,1
4198696000011493011,1
4198696000011482868,1
4198696000011482471,1
4198696000011461639,1
4198696000011461261,2
4198696000011414543,1.5
4198696000011413397,1
4198696000011409518,1
4198696000011409257,1
4198696000011393001,1
4198696000011326270,1
4198696000011326124,1
4198696000011295178,2
4198696000011239760,1
4198696000011229575,2
4198696000011207902,1
4198696000011207153,2
4198696000011175155,1
4198696000011108198,2
4198696000011107156,1
4198696000011107111,1
4198696000011107075,1
4198696000011107010,2
4198696000011064504,2
4198696000011064410,3
4198696000011064356,1
4198696000011064299,1
4198696000011063488,2
4198696000010978700,1
4198696000010978592,1
4198696000010978377,1
4198696000010936655,1
4198696000010936065,1
4198696000010915756,2
4198696000010840522,1
4198696000010840230,1.5
4198696000010805447,2
4198696000010799685,1
4198696000010799644,1
4198696000010772093,1
4198696000010767855,1
4198696000010703956,1
4198696000010703903,1
4198696000010698575,1
4198696000010698235,1
4198696000010661466,2
4198696000010636979,2
4198696000010636615,1
4198696000010617072,1
4198696000010610437,1
4198696000010609891,1
4198696000010559526,1
4198696000010545260,2.5
4198696000010521115,1
4198696000010435340,1.5
4198696000010435322,1
4198696000010435163,2
4198696000010390333,2
4198696000010390138,1
4198696000010346290,1
4198696000010345962,1
4198696000010341184,1
4198696000010315001,4
4198696000010251981,1
4198696000010251001,1
4198696000010246001,1
4198696000010185347,1
4198696000010117024,1
4198696000010084727,2
4198696000010053050,1.3333333333333333
4198696000009988727,1
4198696000009895807,1
4198696000009874418,1
4198696000009867950,1
4198696000009817600,1.5
4198696000009774997,1
4198696000009774732,24
4198696000009774658,1
4198696000009774246,1
4198696000009740080,1
4198696000009719679,1
4198696000009719342,1
4198696000009719108,2
4198696000009640007,2
4198696000009614562,1
4198696000009577201,1
4198696000009530836,2
4198696000009530272,4
4198696000009503304,2
4198696000009503148,1.3333333333333333
4198696000009452934,2
4198696000009452783,1.5
4198696000009449362,2
4198696000009417207,1
4198696000009417167,4
4198696000009417149,8
4198696000009409576,1
4198696000009409473,1
4198696000009409001,1
4198696000009345039,1
4198696000009305788,1
4198696000009305574,1
4198696000009282107,1
4198696000009282001,1
4198696000009249432,1.6666666666666667
4198696000009249414,3.5
4198696000009249070,3
4198696000009192205,1
4198696000009029782,1
4198696000009002710,1
4198696000009002317,1.5
4198696000008976294,1.3333333333333333
4198696000008973719,1
4198696000008973517,1
4198696000008964001,1
4198696000008912962,1
4198696000008906363,1.5
4198696000008901465,1
4198696000008899941,6
4198696000008899721,2
4198696000008871001,1
4198696000008817849,1
4198696000008815422,1
4198696000008815050,1
4198696000008804863,6
4198696000008726322,1
4198696000008640133,1
4198696000008624093,1
4198696000008594001,1
4198696000008585945,1
4198696000008583064,1
4198696000008545414,1.6666666666666667
4198696000008457579,1
4198696000008411198,1
4198696000008394664,2
4198696000008352917,1
4198696000008352489,1
4198696000008352154,1
4198696000008329043,1
4198696000008289886,1
4198696000008289158,1
4198696000008244878,1
4198696000008244473,2
4198696000008244169,1
4198696000008184156,1
4198696000008184001,1
4198696000008128074,1
4198696000008096109,1
4198696000008012470,1
4198696000008012434,1
4198696000008009112,1
4198696000007991292,1
4198696000007971883,2
4198696000007971791,1
4198696000007971111,2
4198696000007923997,1
4198696000007923181,2
4198696000007898310,2
4198696000007837163,2
4198696000007813997,2
4198696000007813647,3
4198696000007812524,1.3333333333333333
4198696000007812461,1
4198696000007812398,5
4198696000007812353,1
4198696000007812155,1
4198696000007812128,1
4198696000007812029,1
4198696000007811813,2
4198696000007811570,1
4198696000007811507,1.5
4198696000007811435,1
4198696000007752630,1
4198696000007744768,1
4198696000007744677,2
4198696000007744643,1
4198696000007744495,1
4198696000007681057,2
4198696000007542190,1
4198696000007542147,1
4198696000007537390,2
4198696000007471660,1
4198696000007471557,1
4198696000007454947,1
4198696000007454711,1
4198696000007440269,1
4198696000007365672,2
4198696000007365147,1
4198696000007365125,1
4198696000007279369,2
4198696000007250157,1
4198696000007221576,1
4198696000007221237,1.5
4198696000007161449,2
4198696000007161089,2
4198696000007151186,1
4198696000007151168,1.5
4198696000007027177,3
4198696000007024421,1
4198696000006998198,2
4198696000006998136,3
4198696000006967769,2
4198696000006967182,2
4198696000006945795,1
4198696000006945010,2.3333333333333335
4198696000006923477,1
4198696000006923001,2
4198696000006842547,1
4198696000006842507,1
4198696000006842046,1
4198696000006818455,1
4198696000006818067,1.5
4198696000006792203,1
4198696000006780319,1
4198696000006753943,1
4198696000006753234,1
4198696000006723324,1
4198696000006696428,1.5
4198696000006693215,1
4198696000006693128,1
4198696000006687902,1
4198696000006616415,1
4198696000006616214,2
4198696000006604038,1.5
4198696000006603087,1
4198696000006583904,1
4198696000006583445,1
4198696000006532340,1
4198696000006468963,1
4198696000006468001,1
4198696000006449588,1
4198696000006449310,1.6666666666666667
4198696000006449180,1
4198696000006422804,1
4198696000006417274,2
4198696000006389546,1.3333333333333333
4198696000006380550,1
4198696000006361819,1
4198696000006333071,1
4198696000006285641,2
4198696000006248395,1
4198696000006248178,2
4198696000006201010,1
4198696000006141557,3
4198696000006129283,1
4198696000006129197,2
4198696000006120366,1
4198696000006102115,1
4198696000006085702,1
4198696000006085165,1
4198696000006085036,4
4198696000006015001,2
4198696000005984563,1
4198696000005939735,2
4198696000005914684,1
4198696000005905727,2.3333333333333335
4198696000005905690,1
4198696000005905001,1
4198696000005829342,2
4198696000005829194,1
4198696000005728673,1
4198696000005728422,1
4198696000005728001,2
4198696000005433953,1
4198696000005433090,2
4198696000005433001,1
4198696000005387827,1
4198696000005387800,2
4198696000005387737,1
4198696000005387692,2
4198696000005387665,1.5
4198696000005387620,1
4198696000005387584,1.3333333333333333
4198696000005387544,1
4198696000005376730,1
4198696000005354130,1
4198696000005326174,1
4198696000005321067,2.5
4198696000005314563,1
4198696000005304258,2
4198696000005292342,1
4198696000005279186,1
4198696000005207448,1
4198696000005169182,1
4198696000005169115,4.333333333333333
4198696000005166809,1
4198696000005166535,1
4198696000005166442,1
4198696000005094327,1
4198696000005037960,2
4198696000005037528,1
4198696000005037397,1
4198696000005012843,1
4198696000005012510,2
4198696000004993731,1
4198696000004993328,4
4198696000004993310,1
4198696000004993056,1
4198696000004970331,1
4198696000004950562,1.6666666666666667
4198696000004950444,1
4198696000004950268,1
4198696000004950063,1
4198696000004911730,1
4198696000004910485,2
4198696000004910420,2
4198696000004906330,1
4198696000004906049,1
4198696000004882721,2
4198696000004882553,1
4198696000004882012,4
4198696000004850931,2
4198696000004777171,1
4198696000004777115,1
4198696000004764051,1
4198696000004715319,2
4198696000004683100,1
4198696000004655494,1
4198696000004655260,2
4198696000004630753,1
4198696000004630532,1
4198696000004629983,1
4198696000004629947,1
4198696000004629830,1
4198696000004629812,1
4198696000004629749,1
4198696000004629713,1
4198696000004629641,1
4198696000004629471,1.5
4198696000004628526,1
4198696000004618799,2
4198696000004546678,1
4198696000004546397,1
4198696000004546370,1.6666666666666667
4198696000004546228,1
4198696000004483936,1
4198696000004461001,1
4198696000004440380,1
4198696000004440001,2
4198696000004421754,2.6666666666666665
4198696000004421727,2
4198696000004421691,2.6666666666666665
4198696000004421619,2.3333333333333335
4198696000004421583,1
4198696000004421502,1
4198696000004421079,2
4198696000004420177,2
4198696000004420159,4
4198696000004420087,1
4198696000004420042,1
4198696000004417997,1
4198696000004417970,1
4198696000004417952,1
4198696000004417916,2
4198696000004417826,1
4198696000004325140,1
4198696000004325113,1
4198696000004325086,1
4198696000004325059,2
4198696000004325013,1
4198696000004241001,1
4198696000004224515,1
4198696000004224357,1
4198696000004224010,1
4198696000004198099,1
4198696000004161458,2
4198696000004153056,1
4198696000004150119,1
4198696000004126990,4
4198696000004126888,4
4198696000004126839,4
4198696000004111308,1
4198696000004105978,1
4198696000004105162,1
4198696000004093366,1
4198696000004080292,2
4198696000004045554,2
4198696000004045222,3
4198696000004015541,2
4198696000004015188,1
4198696000003972475,1
4198696000003952991,1
4198696000003952901,1
4198696000003952296,1
4198696000003952168,1
4198696000003952123,1.6666666666666667
4198696000003952105,1
4198696000003952087,1.3333333333333333
4198696000003944300,1
4198696000003913281,1
4198696000003894060,2
4198696000003873909,1
4198696000003844497,1
4198696000003812031,1
4198696000003801343,1
4198696000003776977,1
4198696000003753883,2
4198696000003751989,1
4198696000003722607,1
4198696000003679421,1
4198696000003679403,1
4198696000003679313,1
4198696000003679295,1
4198696000003661606,1
4198696000003636448,1
4198696000003590747,1
4198696000003538342,1.6666666666666667
4198696000003522879,1
4198696000003522078,1
4198696000003454545,1
4198696000003454101,2
4198696000003396271,1.5
4198696000003396054,1
4198696000003375229,1
4198696000003339000,1
4198696000003338387,1.5
4198696000003315059,1
4198696000003270225,1
4198696000003252215,1
4198696000003168304,1
4198696000003168083,1
4198696000003159097,1
4198696000003142119,1
4198696000003065056,1
4198696000003059131,1
4198696000003059019,2
4198696000003025471,1
4198696000003013735,1
4198696000003013161,1
4198696000003000010,1
4198696000002957391,1
4198696000002921180,1
4198696000002890182,1
4198696000002859992,1
4198696000002859480,1
4198696000002797349,1
4198696000002664872,1
4198696000002622951,1
4198696000002622557,2
4198696000002584741,4
4198696000002584410,1
4198696000002584168,2
4198696000002572770,4
4198696000002566280,1
4198696000002481570,1
4198696000002318001,1
4198696000002192886,2
4198696000002192684,1
4198696000002192430,1
4198696000002192218,1
4198696000002082103,1
4198696000001900617,1
4198696000001900192,1
4198696000001868199,2
4198696000001791185,1
4198696000001784001,1
4198696000001735038,1
4198696000001715852,1
4198696000001715110,1
4198696000001686304,2
4198696000001674940,1.5
4198696000001674769,1.6666666666666667
4198696000001629990,1
4198696000001629744,2
4198696000001629564,1
4198696000001629474,4
4198696000001615355,1
4198696000001615319,1
4198696000001615211,1
4198696000001615193,2
4198696000001615139,2
4198696000001615040,2
4198696000001614968,2
4198696000001614914,1.3333333333333333
4198696000001614833,2
4198696000001614770,2.6666666666666665
4198696000001614734,2
4198696000001614689,3
4198696000001614635,2
4198696000001614545,1
4198696000001614509,1
4198696000001614473,1
4198696000001614419,1
4198696000001614383,1
4198696000001614347,1
4198696000001614302,1
4198696000001614266,1
4198696000001614239,1
4198696000001614185,1
4198696000001614086,1
4198696000001614023,1
4198696000001613951,1
4198696000001613924,1
4198696000001613888,1
4198696000001613807,1.3333333333333333
4198696000001613789,1
4198696000001613717,1.3333333333333333
4198696000001613636,1
4198696000001613609,1
4198696000001613555,1
4198696000001613528,1
4198696000001613447,1.5
4198696000001613375,1
4198696000001613303,2.6666666666666665
4198696000001613249,1
4198696000001613060,1
4198696000001612916,1
4198696000001612889,1
4198696000001612844,1
4198696000001612817,1
4198696000001612727,2
4198696000001612610,1.5
4198696000001612565,2.5
4198696000001612466,1.6666666666666667
4198696000001612412,1
4198696000001612385,2
4198696000001612358,2
4198696000001612322,2
4198696000001612268,2
4198696000001612223,2
4198696000001612106,2
4198696000001611953,1.5
4198696000001611782,1
4198696000001611674,2
4198696000001611620,1
4198696000001611530,1.3333333333333333
4198696000001611440,1
4198696000001611404,1.5
4198696000001611323,2
4198696000001611197,2
4198696000001611152,2
4198696000001611116,1
4198696000001611080,1
4198696000001611035,1.6666666666666667
4198696000001611017,1
4198696000001610774,2
4198696000001610756,1
4198696000001610729,1
4198696000001610711,2
4198696000001610576,1.5
4198696000001610486,1
4198696000001610405,1.5
4198696000001610351,2
4198696000001610234,2
4198696000001610216,1.5
4198696000001610090,2
4198696000001522200,1
4198696000001481685,1
4198696000001481311,1
4198696000001481275,1
4198696000001441297,1
4198696000001441105,1
4198696000001408343,1
4198696000001408244,1
4198696000001408190,1
4198696000001408172,1
4198696000001408118,2
4198696000001408028,1
4198696000001407920,1
4198696000001407902,1
4198696000001407866,1
4198696000001407740,1
4198696000001407677,1
4198696000001407533,1
4198696000001407443,1
4198696000001407407,1
4198696000001407182,1.6666666666666667
4198696000001407092,2
4198696000001407047,2
4198696000001406984,1
4198696000001406903,1
4198696000001406831,1
4198696000001406768,1
4198696000001406750,1
4198696000001406714,1
4198696000001406696,1
4198696000001406678,1
4198696000001406525,1
4198696000001406471,1
4198696000001406318,1
4198696000001406291,1.5
4198696000001406246,1
4198696000001363156,1
4198696000001300097,1
4198696000001096565,1.5
4198696000001096529,1
4198696000001096457,1
4198696000001096403,1
4198696000001057930,1
4198696000001048257,2
4198696000001046640,2
4198696000001046604,1
4198696000001046568,1
4198696000001046532,1
4198696000001046406,1
4198696000001046199,1
4198696000001046181,1
4198696000001046109,1
4198696000001046028,1
4198696000001045875,1
4198696000001045848,1
4198696000001045785,1
4198696000001045677,1
4198696000001045623,1
4198696000001045596,1
4198696000001045470,1
4198696000001041130,4
4198696000001041058,2.3333333333333335
4198696000001040959,3
4198696000001040824,2
4198696000001040527,1
4198696000001040203,1.5
4198696000001040140,1
4198696000001039888,1
4198696000001039780,1.6666666666666667
4198696000001039762,1
4198696000001039699,1
4198696000000899718,2
4198696000000899016,1
4198696000000898908,2
4198696000000898809,1.5
4198696000000898755,2
4198696000000898710,1
4198696000000898611,2
4198696000000898521,1
4198696000000898224,1
4198696000000898170,1
4198696000000898143,1
4198696000000898089,1
4198696000000898026,1
4198696000000897954,2
4198696000000897891,1
4198696000000897846,1
4198696000000897792,1
4198696000000897693,1.5
4198696000000897657,1
4198696000000897585,1
4198696000000897558,2
4198696000000897531,1
4198696000000897342,1.5
4198696000000897243,1
4198696000000866278,1
4198696000000866179,1
4198696000000866152,1
4198696000000866089,1
4198696000000866071,1
4198696000000866035,1
4198696000000865990,1
4198696000000865954,1
4198696000000865936,1
4198696000000865864,1
4198696000000865828,1
4198696000000865675,1
4198696000000865585,1
4198696000000865423,1
4198696000000865387,1.3333333333333333
4198696000000865369,1
4198696000000865252,1
4198696000000865117,1
4198696000000865045,1
4198696000000864928,1
4198696000000864892,1
4198696000000864712,2
4198696000000864577,1
4198696000000864442,1.5
4198696000000864397,1.3333333333333333
4198696000000864361,1.5
4198696000000864343,1.5
