Item_ID,SKU,Product_ID,Sales_24M_Qty,Sales_24M_Net,Avg_Demand_6M,Last_Purchase_Price,On_Hand_Qty,Cost_Fallback,Resolved_Unit_Cost,Resolved_On_Hand_Qty,Coverage_Months,Reorder_Flag,Stock_Shortfall,Months_Short,Inventory_Value,Has_Last_Purchase,Has_On_Hand,SKU_Rule_Violation
4198696000004882553,800-646,,2,20900,1,,0,6300,6300,0,0,1,1,1,,0,1,0
4198696000005037322,509-1058,,2,71200,2,,0,23310,23310,0,0,1,2,1,,0,1,0
4198696000012152985,164-126,,6,11327.42,3,,2,1306.99,1306.99,2,0.6666666666666666,1,1,0.33333333333333337,2613.98,0,1,0
4198696000008624044,800-1535,,6,18600,3,,0,1995,1995,0,0,1,3,1,,0,1,0
4198696000007388020,509-0215,,1,18584.07,1,,1,12580,12580,1,1,0,0,0,12580,0,1,0
4198696000005387701,72-3022,,4,28000,2,,6,4600,4600,6,3,0,0,0,27600,0,1,0
4198696000005321022,505-023,,12,45132.21,1.2,,6,2800,2800,6,5,0,0,0,16800,0,1,0
4198696000005279001,800-778,,1,38200,1,,0,25000,25000,0,0,1,1,1,,0,1,0
4198696000004421052,246-2000,,9,304333.45,1.2857142857142858,,39,18000,18000,39,30.333333333333332,0,0,0,702000,0,1,0
4198696000001613357,521-0037,,4,75005.84,1,,2,12965.32,12965.32,2,2,0,0,0,25930.64,0,1,0
4198696000000679006,72-1010,,13,102400,2.1666666666666665,,2,5179.75,5179.75,2,0.9230769230769231,1,0.16666666666666652,0.07692307692307687,10359.5,0,1,0
4198696000000863515,509-1037,,2,51704,2,,4,18358.12,18358.12,4,2,0,0,0,73432.48,0,1,0
4198696000000140797,108-41,,1,85500,1,,0,39776,39776,0,0,1,1,1,,0,1,0
4198696000000863146,509-0570,,8,76922.12,1.3333333333333333,,4,6432.3,6432.3,4,3,0,0,0,25729.2,0,1,0
4198696000000897783,504-067,,1,4100,1,,0,2645.78,2645.78,0,0,1,1,1,,0,1,0
4198696000000863884,509-1528,,8,163856,2,,2,13686.77,13686.77,2,1,0,0,0,27373.54,0,1,0
4198696000011767188,800-2046,,2,14000,1,,0,4500,4500,0,0,1,1,1,,0,1,0
4198696000017826494,376-3183,,1,4424.78,1,,1,3230,3230,1,1,0,0,0,3230,0,1,0
4198696000009774658,800-1718,,1,25000,1,,0,21262.6,21262.6,0,0,1,1,1,,0,1,0
4198696000032257382,800-4440,,2,23008.86,2,,0,4995,4995,0,0,1,2,1,,0,1,0
4198696000000138925,44-182,,1,353.98,1,,99,309.76,309.76,99,99,0,0,0,30666.239999999998,0,1,0
4198696000012723967,800-1542,,2,62600,2,,0,20473.14,20473.14,0,0,1,2,1,,0,1,0
4198696000028023914,800-3932,,2,7650,2,,0,1950,1950,0,0,1,2,1,,0,1,0
4198696000027235358,800-3815,,1,28600,1,,0,18695.05,18695.05,0,0,1,1,1,,0,1,0
4198696000025639172,72-3332,,4,32899.56,1.3333333333333333,,3,3300,3300,3,2.25,0,0,0,9900,0,1,0
4198696000018627809,259-1029,,10,90704.66,2.5,,40,5300,5300,40,16,0,0,0,212000,0,1,0
4198696000018177251,800-2581,,1,61000,1,,0,33857.02,33857.02,0,0,1,1,1,,0,1,0
4198696000016620605,800-2406,,2,45800,2,,0,8350,8350,0,0,1,2,1,,0,1,0
4198696000016373109,511-2004,,1,59700,1,,1,48000,48000,1,1,0,0,0,48000,0,1,0
4198696000016362441,800-2382,,3,69352,1,,0,16205.46,16205.46,0,0,1,1,1,,0,1,0
4198696000015465210,351-2021,,7,283370,1.4,,23,19100,19100,23,16.42857142857143,0,0,0,439300,0,1,0
4198696000015465174,351-2015,,3,182400,1,,26,28700,28700,26,26,0,0,0,746200,0,1,0
4198696000011767374,72-3209,,12,100240,4,,2,5680,5680,2,0.5,1,2,0.5,11360,0,1,0
4198696000011326209,510-1006,,2,28724.78,1,,1,9324.28,9324.28,1,1,0,0,0,9324.28,0,1,0
4198696000011107019,512-227,,3,60000,1,,2,13874.08,13874.08,2,2,0,0,0,27748.16,0,1,0
4198696000010915640,533-061,,2,84600,1,,0,27718,27718,0,0,1,1,1,,0,1,0
4198696000010636001,800-1852,,2,30300,1,,0,8713.83,8713.83,0,0,1,1,1,,0,1,0
4198696000009852577,800-1740,,2,76400,1,,0,25000,25000,0,0,1,1,1,,0,1,0
4198696000009002001,800-1615,,1,60900,1,,0,39900,39900,0,0,1,1,1,,0,1,0
4198696000007812407,46-2025,,2,36400,1,,198,8910,8910,198,198,0,0,0,1764180,0,1,0
4198696000006842068,800-1203,,1,18500,1,,0,12100,12100,0,0,1,1,1,,0,1,0
4198696000006129115,534-0003,,3,14364,1.5,,2,2950,2950,2,1.3333333333333333,0,0,0,5900,0,1,0
4198696000006085823,800-986,,2,93800,1,,0,30000,30000,0,0,1,1,1,,0,1,0
4198696000004546749,800-570,,1,49200,1,,0,33900,33900,0,0,1,1,1,,0,1,0
4198696000004421196,238-2004,,5,208664,1.25,,45,21000,21000,45,36,0,0,0,945000,0,1,0
4198696000001046595,512-132,,4,59867.25,1,,1,10394.64,10394.64,1,1,0,0,0,10394.64,0,1,0
4198696000001040968,77-14,,3,900,1.5,,197,105.6,105.6,197,131.33333333333334,0,0,0,20803.199999999997,0,1,0
4198696000001040896,393-193,,4,80800,1,,5,8743.68,8743.68,5,5,0,0,0,43718.4,0,1,0
4198696000000897981,504-089,,2,6800,1,,0,2343.65,2343.65,0,0,1,1,1,,0,1,0
4198696000000864064,509-2011,,1,51060,1,,4,36381.1,36381.1,4,4,0,0,0,145524.4,0,1,0
4198696000000863947,509-1535,,20,350700,4,,5,11778.61,11778.61,5,1.25,0,0,0,58893.05,0,1,0
4198696000000676891,168-2003,,6,7200,1.5,,4,826,826,4,2.6666666666666665,0,0,0,3304,0,1,0
4198696000000143740,259-22,,41,564500,5.857142857142857,,178,6000,6000,178,30.390243902439025,0,0,0,1068000,0,1,0
4198696000000140788,108-13,,5,282800,1.25,,16,30000,30000,16,12.8,0,0,0,480000,0,1,0
4198696000000140266,90-180,,1,15000,1,,9,5125.12,5125.12,9,9,0,0,0,46126.08,0,1,0
4198696000000136882,11-218,,3,65619.82,1,,3,9320.96,9320.96,3,3,0,0,0,27962.879999999997,0,1,0
4198696000000136747,11-154,,26,578756.84,1.8571428571428572,,34,10600,10600,34,18.307692307692307,0,0,0,360400,0,1,0
4198696000000678628,21-1012,,2,9717.7,1,,3,3294.75,3294.75,3,3,0,0,0,9884.25,0,1,0
4198696000000588250,343-7,,2,16770,1,,16,6278.9,6278.9,16,16,0,0,0,100462.4,0,1,0
4198696000000142336,168-200,,32,7256.64,4.571428571428571,,468,49.28,49.28,468,102.375,0,0,0,23063.04,0,1,0
4198696000026546169,800-3736,,2,34000,2,,0,9522.97,9522.97,0,0,1,2,1,,0,1,0
4198696000025639181,72-3329,,9,45257.52,3,,5,3500,3500,5,1.6666666666666667,0,0,0,17500,0,1,0
4198696000020417618,343-29,,3,5550,1.5,,3,1385.6933,1385.6933,3,2,0,0,0,4157.0799,0,1,0
4198696000018668151,12-1028,,2,332920.24,2,,28,97300,97300,28,14,0,0,0,2724400,0,1,0
4198696000017496288,509-0243,,2,30312.78,1,,2,10727,10727,2,2,0,0,0,21454,0,1,0
4198696000014811001,800-2260,,2,28520,2,,0,7880.37,7880.37,0,0,1,2,1,,0,1,0
4198696000009719342,800-1710,,1,9500,1,,0,6918.42,6918.42,0,0,1,1,1,,0,1,0
4198696000004325086,800-520,,1,31500,1,,0,20629,20629,0,0,1,1,1,,0,1,0
4198696000002584168,800-153,,2,1600,2,,0,517.5,517.5,0,0,1,2,1,,0,1,0
4198696000001613636,521-0012,,3,57168,1,,2,13366.73,13366.73,2,2,0,0,0,26733.46,0,1,0
4198696000001612322,518-0501,,2,70656,2,,2,25164.32,25164.32,2,1,0,0,0,50328.64,0,1,0
4198696000001611530,520-0128,,4,102648,1.3333333333333333,,3,17835.19,17835.19,3,2.25,0,0,0,53505.56999999999,0,1,0
4198696000000898755,502-025,,2,41769.91,2,,2,14173.09,14173.09,2,1,0,0,0,28346.18,0,1,0
4198696000000897558,504-042,,2,3312,2,,0,1127.41,1127.41,0,0,1,2,1,,0,1,0
4198696000000137242,11-325,,2,71000,1,,4,16642.56,16642.56,4,4,0,0,0,66570.24,0,1,0
4198696000032412037,800-4456,,1,17823.01,1,,0,4830,4830,0,0,1,1,1,,0,1,0
4198696000009956235,800-1725,,2,61000,2,,0,19990,19990,0,0,1,2,1,,0,1,0
4198696000029822748,800-4181,,1,5309.73,1,,0,3900,3900,0,0,1,1,1,,0,1,0
4198696000025661737,800-3615,,2,53770,2,,0,18494.39,18494.39,0,0,1,2,1,,0,1,0
4198696000021527132,106-3008,,7,48608.85,7,,6,5000,5000,6,0.8571428571428571,1,1,0.1428571428571429,30000,0,1,0
4198696000018627728,259-1014,,2,42400,1,,48,10300,10300,48,48,0,0,0,494400,0,1,0
4198696000014370345,800-2236,,1,15000,1,,0,7536.03,7536.03,0,0,1,1,1,,0,1,0
4198696000010206014,72-3157,,1,11200,1,,2,7280,7280,2,2,0,0,0,14560,0,1,0
4198696000009449344,533-041,,1,42044,1,,2,29950,29950,2,2,0,0,0,59900,0,1,0
4198696000006818364,800-1196,,1,22900,1,,0,15000,15000,0,0,1,1,1,,0,1,0
4198696000004045536,800-462,,1,9100,1,,0,5915.3,5915.3,0,0,1,1,1,,0,1,0
4198696000001466001,800-035,,2,12000,2,,0,3870,3870,0,0,1,2,1,,0,1,0
4198696000000679168,72-1034,,1,9900,1,,4,7236.66,7236.66,4,4,0,0,0,28946.64,0,1,0
4198696000000136513,11-14,,1,24778.76,1,,5,10362.88,10362.88,5,5,0,0,0,51814.399999999994,0,1,0
4198696000011064571,512-224,,1,23000,1,,2,15908.08,15908.08,2,2,0,0,0,31816.16,0,1,0
4198696000029015153,800-4078,,1,146500,1,,0,96000,96000,0,0,1,1,1,,0,1,0
4198696000023383283,800-3297,,2,5520,2,,0,1850,1850,0,0,1,2,1,,0,1,0
4198696000023203003,800-3280,,2,11600,2,,0,3800,3800,0,0,1,2,1,,0,1,0
4198696000018835728,800-2683,,2,30912,2,,0,11000,11000,0,0,1,2,1,,0,1,0
4198696000013095158,533-120,,2,71800,2,,1,23500,23500,1,0.5,1,1,0.5,23500,0,1,0
4198696000011909140,800-1500,,1,13600,1,,0,8850,8850,0,0,1,1,1,,0,1,0
4198696000011482833,130-2002,,1,24900,1,,1,16300,16300,1,1,0,0,0,16300,0,1,0
4198696000009988654,524-0153,,1,6300,1,,2,4100,4100,2,2,0,0,0,8200,0,1,0
4198696000001408064,524-0565,,1,4560,1,,3,3100,3100,3,3,0,0,0,9300,0,1,0
4198696000001040743,393-105,,1,21400,1,,3,9271.68,9271.68,3,3,0,0,0,27815.04,0,1,0
4198696000018934335,800-2713,,1,16400,1,,0,10700,10700,0,0,1,1,1,,0,1,0
4198696000007971945,800-1418,,1,6100,1,,0,3975,3975,0,0,1,1,1,,0,1,0
4198696000004630010,89-503,,5,13329.98,1,,195,1200,1200,195,195,0,0,0,234000,0,1,0
4198696000001045569,512-017,,5,146970,1.25,,0,20053.47,20053.47,0,0,1,1.25,1,,0,1,0
4198696000000862795,509-0531,,18,127650,1.3846153846153846,,4,5600,5600,4,2.888888888888889,0,0,0,22400,0,1,0
4198696000000860878,509-0019,,22,252577.99,1.5714285714285714,,3,8312.81,8312.81,3,1.9090909090909092,0,0,0,24938.43,0,1,0
4198696000029035829,800-4093,,1,71116,1,,0,50616,50616,0,0,1,1,1,,0,1,0
4198696000017003736,800-2442,,2,29000,2,,0,9490,9490,0,0,1,2,1,,0,1,0
4198696000013478570,800-2133,,1,63204,1,,0,44990,44990,0,0,1,1,1,,0,1,0
4198696000006923477,800-1227,,2,16908,1,,0,4800,4800,0,0,1,1,1,,0,1,0
4198696000003679313,530-0011,,3,9372,1,,4,2140,2140,4,4,0,0,0,8560,0,1,0
4198696000023403427,800-3308,,1,14352,1,,0,13800,13800,0,0,1,1,1,,0,1,0
4198696000027363833,800-3838,,1,29532,1,,0,20200,20200,0,0,1,1,1,,0,1,0
4198696000029319290,800-4121,,4,77019.47,4,,0,13550,13550,0,0,1,4,1,,0,1,0
4198696000011461300,72-3130,,1,10600,1,,1,6900.6,6900.6,1,1,0,0,0,6900.6,0,1,0
4198696000025881989,800-3637,,8,56118.58,2.6666666666666665,,0,4295,4295,0,0,1,2.6666666666666665,1,,0,1,0
4198696000024274209,800-3445,,2,26012.39,1,,0,9000,9000,0,0,1,1,1,,0,1,0
4198696000022839649,800-3229,,1,45100,1,,0,29548.24,29548.24,0,0,1,1,1,,0,1,0
4198696000021802116,800-3091,,3,79192.74,1.5,,0,19950,19950,0,0,1,1.5,1,,0,1,0
4198696000020632428,534-0091,,2,11040,2,,2,3895,3895,2,1,0,0,0,7790,0,1,0
4198696000020433762,510-1077,,4,391280,1.3333333333333333,,1,59783.61,59783.61,1,0.75,1,0.33333333333333326,0.25,59783.61,0,1,0
4198696000019778028,800-2841,,1,6000,1,,0,3900,3900,0,0,1,1,1,,0,1,0
4198696000018835461,800-2676,,1,12000,1,,0,7500,7500,0,0,1,1,1,,0,1,0
4198696000018712005,533-146,,5,157824,1.6666666666666667,,6,22700,22700,6,3.5999999999999996,0,0,0,136200,0,1,0
4198696000016879612,524-0667,,2,15951,1,,2,5500,5500,2,2,0,0,0,11000,0,1,0
4198696000015960521,517-1094,,7,207778.51,1.1666666666666667,,3,20900,20900,3,2.571428571428571,0,0,0,62700,0,1,0
4198696000014419822,510-1035,,9,887406.2,1.5,,5,65416.57,65416.57,5,3.3333333333333335,0,0,0,327082.85,0,1,0
4198696000013293928,800-2093,,1,9500,1,,0,5950,5950,0,0,1,1,1,,0,1,0
4198696000012152019,164-102,,7,14521.44,1.75,,0,1278.13,1278.13,0,0,1,1.75,1,,0,1,0
4198696000011767179,800-2045,,2,21600,2,,0,6900,6900,0,0,1,2,1,,0,1,0
4198696000010772084,238-2013,,4,248200,1,,46,33000,33000,46,46,0,0,0,1518000,0,1,0
4198696000010390598,517-1025,,6,198868.65,1.2,,5,22729.2,22729.2,5,4.166666666666667,0,0,0,113646,0,1,0
4198696000007811498,118-506,,5,6912,1.6666666666666667,,95,1150,1150,95,57,0,0,0,109250,0,1,0
4198696000007537111,130-057,,5,160204,1,,3,21632.5,21632.5,3,3,0,0,0,64897.5,0,1,0
4198696000006632192,800-1145,,18,64279.65,3.6,,2,1995,1995,2,0.5555555555555556,1,1.6,0.4444444444444444,3990,0,1,0
4198696000006545471,106-2012,,7,52500,3.5,,17,4876,4876,17,4.857142857142857,0,0,0,82892,0,1,0
4198696000006380490,800-1053,,3,63600,1,,0,13893,13893,0,0,1,1,1,,0,1,0
4198696000005387629,72-3014,,9,80302.02,1.125,,0,5967,5967,0,0,1,1.125,1,,0,1,0
4198696000005052003,800-740,,5,5390,1,,1,666.36,666.36,1,1,0,0,0,666.36,0,1,0
4198696000004683001,800-597,,2,71800,2,,0,23500,23500,0,0,1,2,1,,0,1,0
4198696000004421736,83-2016,,37,442255,3.0833333333333335,,64,5920.2,5920.2,64,20.756756756756754,0,0,0,378892.8,0,1,0
4198696000004241172,800-511,,2,12400,2,,0,4500,4500,0,0,1,2,1,,0,1,0
4198696000004224001,800-502,,2,59000,1,,0,22680,22680,0,0,1,1,1,,0,1,0
4198696000003972527,800-446,,2,23900,1,,0,8350,8350,0,0,1,1,1,,0,1,0
4198696000003801114,800-404,,21,528714,5.25,,0,17000,17000,0,0,1,5.25,1,,0,1,0
4198696000003722121,41-2001,,5,71653.1,1.25,,0,12900,12900,0,0,1,1.25,1,,0,1,0
4198696000003396460,518-0599,,7,244170.8,1.1666666666666667,,2,23827.67,23827.67,2,1.7142857142857142,0,0,0,47655.34,0,1,0
4198696000002622566,800-169,,2,60200,2,,0,21920,21920,0,0,1,2,1,,0,1,0
4198696000001674841,526-0010,,3,31452.48,1,,2,7684.85,7684.85,2,2,0,0,0,15369.7,0,1,0
4198696000001613645,521-0027,,1,17600,1,,3,13125.88,13125.88,3,3,0,0,0,39377.64,0,1,0
4198696000001610720,520-0021,,3,71835.4,1.5,,4,16261.85,16261.85,4,2.6666666666666665,0,0,0,65047.4,0,1,0
4198696000001610522,520-0025,,5,95238.05,1.25,,2,12849.85,12849.85,2,1.6,0,0,0,25699.7,0,1,0
4198696000001610126,519-0045,,5,158600,1.25,,2,22927.6,22927.6,2,1.6,0,0,0,45855.2,0,1,0
4198696000001408253,524-0586,,1,11500,1,,1,7500,7500,1,1,0,0,0,7500,0,1,0
4198696000001057338,512-160,,8,83660,1.6,,4,8586.56,8586.56,4,2.5,0,0,0,34346.24,0,1,0
4198696000000863299,509-1013,,3,44300,1.5,,18,10269.68,10269.68,18,12,0,0,0,184854.24,0,1,0
4198696000000670695,3-134,,5,5808,1.25,,6,1446.86,1446.86,6,4.8,0,0,0,8681.16,0,1,0
4198696000000670569,3-120,,7,15200,1.1666666666666667,,0,1697.26,1697.26,0,0,1,1.1666666666666667,1,,0,1,0
4198696000000669732,3-27,,3,3504,1,,3,727.42,727.42,3,3,0,0,0,2182.2599999999998,0,1,0
4198696000000602545,106-28,,10,30078,1.4285714285714286,,265,2196.48,2196.48,265,185.5,0,0,0,582067.2,0,1,0
4198696000000142543,214-5,,6,26558,3,,14,2147.2,2147.2,14,4.666666666666667,0,0,0,30060.799999999996,0,1,0
4198696000000142192,164-110,,17,24867.26,2.125,,3,520.96,520.96,3,1.411764705882353,0,0,0,1562.88,0,1,0
4198696000005510293,533-167,,2,79468.14,1,,2,25500,25500,2,2,0,0,0,51000,0,1,0
4198696000000899529,503-003,,23,59254,3.8333333333333335,,0,1722.5,1722.5,0,0,1,3.8333333333333335,1,,0,1,0
4198696000000678493,376-144,,6,21359.29,2,,4,2314.52,2314.52,4,2,0,0,0,9258.08,0,1,0
4198696000028722051,800-4039,,2,52000,2,,0,17000,17000,0,0,1,2,1,,0,1,0
4198696000027282064,800-3820,,2,38814.16,1,,0,11408.42,11408.42,0,0,1,1,1,,0,1,0
4198696000025356198,800-3583,,1,27500,1,,0,18000,18000,0,0,1,1,1,,0,1,0
4198696000020824869,800-3021,,1,82360,1,,0,53990,53990,0,0,1,1,1,,0,1,0
4198696000020030277,800-2888,,3,63000,1.5,,0,13717.61,13717.61,0,0,1,1.5,1,,0,1,0
4198696000017634241,800-2486,,1,19200,1,,0,12550,12550,0,0,1,1,1,,0,1,0
4198696000015465318,351-2041,,2,130000,1,,28,32000,32000,28,28,0,0,0,896000,0,1,0
4198696000009305574,800-1650,,2,57600,1,,0,17900,17900,0,0,1,1,1,,0,1,0
4198696000009249414,127-1027,,7,1980,3.5,,43,196.38,196.38,43,12.285714285714286,0,0,0,8444.34,0,1,0
4198696000009002710,800-1622,,1,75000,1,,0,45000,45000,0,0,1,1,1,,0,1,0
4198696000001613447,521-0040,,3,50208,1.5,,2,11402.05,11402.05,2,1.3333333333333333,0,0,0,22804.1,0,1,0
4198696000001613060,518-0589,,1,19900,1,,2,13000,13000,2,2,0,0,0,26000,0,1,0
4198696000001612817,518-0573,,1,42900,1,,1,28067.57,28067.57,1,1,0,0,0,28067.57,0,1,0
4198696000001407407,525-0008,,2,11800,1,,2,3950,3950,2,2,0,0,0,7900,0,1,0
4198696000000866278,509-3032,,1,8645,1,,1,5924.12,5924.12,1,1,0,0,0,5924.12,0,1,0
4198696000000863857,509-1525,,7,258352.64,2.3333333333333335,,2,26429.4,26429.4,2,0.8571428571428571,1,0.3333333333333335,0.1428571428571429,52858.8,0,1,0
4198696000000677980,376-87,,2,8000,1,,2,2594.1,2594.1,2,2,0,0,0,5188.2,0,1,0
4198696000000140932,114-4,,1,6300,1,,49,2780.8,2780.8,49,49,0,0,0,136259.2,0,1,0
4198696000031553643,800-4376,,1,3008.85,1,,0,1500,1500,0,0,1,1,1,,0,1,0
4198696000026792831,800-3777,,1,11960,1,,0,8375,8375,0,0,1,1,1,,0,1,0
4198696000014168123,800-2207,,2,62300,1,,0,17845.24,17845.24,0,0,1,1,1,,0,1,0
4198696000012188141,376-3083,,2,8141.6,1,,1,2400,2400,1,1,0,0,0,2400,0,1,0
4198696000010345805,534-0025,,4,16000,4,,0,2619,2619,0,0,1,4,1,,0,1,0
4198696000008680222,800-1548,,4,24000,2,,0,3500,3500,0,0,1,2,1,,0,1,0
4198696000004630001,89-502,,3,7500,1.5,,197,1000,1000,197,131.33333333333334,0,0,0,197000,0,1,0
4198696000001615265,522-0165,,8,153088,4,,0,13629.55,13629.55,0,0,1,4,1,,0,1,0
4198696000001614527,522-0035,,1,51300,1,,0,33573.27,33573.27,0,0,1,1,1,,0,1,0
4198696000000144415,333-1,,3,72325,1.5,,48,7990.4,7990.4,48,32,0,0,0,383539.19999999995,0,1,0
4198696000000143569,246-144,,1,9000,1,,8,4942.08,4942.08,8,8,0,0,0,39536.64,0,1,0
4198696000012057547,800-1566,,2,65600,2,,0,21500,21500,0,0,1,2,1,,0,1,0
4198696000031481117,800-4369,,2,17699.12,2,,0,4900,4900,0,0,1,2,1,,0,1,0
4198696000030956164,800-4295,,2,62477.88,2,,0,20000,20000,0,0,1,2,1,,0,1,0
4198696000030748087,800-4274,,1,42743.36,1,,0,25000,25000,0,0,1,1,1,,0,1,0
4198696000019511010,800-2808,,1,34040,1,,0,23400,23400,0,0,1,1,1,,0,1,0
4198696000018712622,800-2644,,1,21500,1,,0,12800,12800,0,0,1,1,1,,0,1,0
4198696000017761507,800-2513,,2,14000,2,,0,4232,4232,0,0,1,2,1,,0,1,0
4198696000015163718,800-2283,,1,29000,1,,0,18300,18300,0,0,1,1,1,,0,1,0
4198696000012057642,505-043,,3,9750,3,,38,2610,2610,38,12.666666666666666,0,0,0,99180,0,1,0
4198696000008622972,800-1543,,1,11800,1,,0,7700,7700,0,0,1,1,1,,0,1,0
4198696000008585104,527-0043,,1,52920.35,1,,0,39630.9,39630.9,0,0,1,1,1,,0,1,0
4198696000006687653,509-2038,,1,38000,1,,2,24856.43,24856.43,2,2,0,0,0,49712.86,0,1,0
4198696000001612655,518-0556,,1,51800,1,,2,33920,33920,2,2,0,0,0,67840,0,1,0
4198696000000677431,376-26,,1,9000,1,,3,6337.49,6337.49,3,3,0,0,0,19012.47,0,1,0
4198696000000140005,90-29,,1,11100,1,,9,4885.76,4885.76,9,9,0,0,0,43971.840000000004,0,1,0
4198696000000899124,502-066,,2,39600,2,,3,12930.48,12930.48,3,1.5,0,0,0,38791.44,0,1,0
4198696000015464742,75-1028,,1,57960,1,,29,31700,31700,29,29,0,0,0,919300,0,1,0
4198696000012301001,800-1264,,1,17000,1,,0,8156,8156,0,0,1,1,1,,0,1,0
4198696000019183032,517-1131,,26,441600,6.5,,0,10771.2,10771.2,0,0,1,6.5,1,,0,1,0
4198696000011159001,529-083,,3,78000,1.5,,5,17000,17000,5,3.3333333333333335,0,0,0,85000,0,1,0
4198696000010251665,72-5003,,5,46791.29,1,,4,6290,6290,4,4,0,0,0,25160,0,1,0
4198696000006583797,72-3100,,6,48845.13,1,,4,5404,5404,4,4,0,0,0,21616,0,1,0
4198696000004993367,800-699,,6,25800,3,,0,2773,2773,0,0,1,3,1,,0,1,0
4198696000000679600,72-1082,,4,31100,1.3333333333333333,,2,4690,4690,2,1.5,0,0,0,9380,0,1,0
4198696000013663070,72-3291,,1,14500,1,,1,8998.22,8998.22,1,1,0,0,0,8998.22,0,1,0
4198696000011482868,130-2003,,1,15200,1,,1,9950,9950,1,1,0,0,0,9950,0,1,0
4198696000006468001,800-1090,,1,6000,1,,0,2322.83,2322.83,0,0,1,1,1,,0,1,0
4198696000029007847,800-4077,,1,28600,1,,0,18730,18730,0,0,1,1,1,,0,1,0
4198696000006780337,524-0613,,3,18396,1.5,,4,4100,4100,4,2.6666666666666665,0,0,0,16400,0,1,0
4198696000000677305,376-12,,2,21504,1,,5,7635.62,7635.62,5,5,0,0,0,38178.1,0,1,0
4198696000028680298,800-4034,,1,51796,1,,0,36863,36863,0,0,1,1,1,,0,1,0
4198696000006129274,800-1013,,1,24900,1,,0,16261.85,16261.85,0,0,1,1,1,,0,1,0
4198696000013394755,800-2121,,2,49920,1,,0,16879.05,16879.05,0,0,1,1,1,,0,1,0
4198696000031370605,800-4341,,1,9911.5,1,,1,4087.5,4087.5,1,1,0,0,0,4087.5,0,1,0
4198696000026202484,800-3692,,3,10451.33,1.5,,0,1950,1950,0,0,1,1.5,1,,0,1,0
4198696000021205695,528-0113,,6,6206.55,2,,13,680,680,13,6.5,0,0,0,8840,0,1,0
4198696000020907800,800-3034,,2,46080,1,,0,14040.66,14040.66,0,0,1,1,1,,0,1,0
4198696000020424313,800-2958,,1,5200,1,,0,3400,3400,0,0,1,1,1,,0,1,0
4198696000020251255,800-2929,,2,11700,2,,0,4200,4200,0,0,1,2,1,,0,1,0
4198696000015399245,510-1044,,2,109761.06,1,,1,36534.86,36534.86,1,1,0,0,0,36534.86,0,1,0
4198696000013976016,800-2194,,2,13650,1,,0,4995,4995,0,0,1,1,1,,0,1,0
4198696000010978405,800-1934,,1,13000,1,,0,7600,7600,0,0,1,1,1,,0,1,0
4198696000010435445,800-1824,,1,33000,1,,0,20764.34,20764.34,0,0,1,1,1,,0,1,0
4198696000009345248,533-038,,24,565008,2.6666666666666665,,6,15500,15500,6,2.25,0,0,0,93000,0,1,0
4198696000007811651,73-1010,,12,51695.58,2,,188,1580,1580,188,94,0,0,0,297040,0,1,0
4198696000006723382,106-1005,,19,62651.65,3.8,,20,2100,2100,20,5.2631578947368425,0,0,0,42000,0,1,0
4198696000005922063,72-3063,,14,111093.03,2.8,,5,5988.08,5988.08,5,1.7857142857142858,0,0,0,29940.4,0,1,0
4198696000005292816,72-3086,,5,44931.01,1,,3,6433.84,6433.84,3,3,0,0,0,19301.52,0,1,0
4198696000004910442,800-669,,1,38900,1,,0,31835.56,31835.56,0,0,1,1,1,,0,1,0
4198696000001615373,522-0142,,10,243182.3,1.6666666666666667,,2,16252.49,16252.49,2,1.2,0,0,0,32504.98,0,1,0
4198696000001614248,522-0094,,5,190230,1.6666666666666667,,2,27985.8,27985.8,2,1.2,0,0,0,55971.6,0,1,0
4198696000001522209,522-0188,,6,156596,1.5,,0,23615.05,23615.05,0,0,1,1.5,1,,0,1,0
4198696000001408019,524-0560,,5,26064.6,1.25,,1,3990,3990,1,0.8,1,0.25,0.19999999999999996,3990,0,1,0
4198696000001040797,393-127,,7,112500,2.3333333333333335,,5,5315.2,5315.2,5,2.142857142857143,0,0,0,26576,0,1,0
4198696000001039807,273-7,,3,3980,1,,17,436.48,436.48,17,17,0,0,0,7420.16,0,1,0
4198696000000898485,504-145,,1,20800,1,,1,14710.95,14710.95,1,1,0,0,0,14710.95,0,1,0
4198696000000897540,504-040,,1,1700,1,,0,1074.55,1074.55,0,0,1,1,1,,0,1,0
4198696000000865000,509-2579,,4,33235.89,1,,2,5588.73,5588.73,2,2,0,0,0,11177.46,0,1,0
4198696000000864487,509-2522,,9,99311,1.8,,1,7533.85,7533.85,1,0.5555555555555556,1,0.8,0.4444444444444444,7533.85,0,1,0
4198696000000861679,509-0108,,31,511793.53,1.631578947368421,,3,11135.67,11135.67,3,1.838709677419355,0,0,0,33407.01,0,1,0
4198696000000861490,509-0087,,12,89363.27,1.0909090909090908,,5,5896.49,5896.49,5,4.583333333333334,0,0,0,29482.449999999997,0,1,0
4198696000000602500,106-23,,42,396284.28,6,,36,7127.8,7127.8,36,6,0,0,0,256600.80000000002,0,1,0
4198696000000143857,259-108,,5,87318.36,1.25,,5,6807.68,6807.68,5,4,0,0,0,34038.4,0,1,0
4198696000000139375,65-43,,28,29364.8,2.5454545454545454,,222,490,490,222,87.21428571428572,0,0,0,108780,0,1,0
