Item ID,Estimate ID,Product ID,Item Name,Quantity,Total (BCY),Sub Total (BCY),Last Modified Time,Created Time,Project ID,Expense ID
4198696000002624021,4198696000002624013,4198696000002192693,NGK RC-XX90 CABLES PARA BUJIAS HYUNDAI ELANTRA 2.0L (1999-2000) Y 1.8L (1996-2000),1.00,"CRC 35,539.82","CRC 35,539.82",2024-01-19 11:23:58,2024-01-19 11:23:58,,
4198696000002866063,4198696000002866061,4198696000001614608,COMPENSADOR MITSUBISHI MONTERO SPORT 08- DEL SPORTERO L200 06-19 R/L,2.00,"CRC 45,663.72","CRC 45,663.72",2024-01-30 12:29:17,2024-01-30 12:29:17,,
4198696000002866065,4198696000002866061,4198696000001615157,COMPENSADOR MITSUBISHI MONTERO SPORT 09- TRAS,2.00,"CRC 34,867.26","CRC 34,867.26",2024-01-30 12:29:17,2024-01-30 12:29:17,,
4198696000002899097,4198696000002899095,4198696000000137224,TIJERETA SUPERIOR LH TOYOTA PRADO 1996-2002/ SURF IMPORTADO,1.00,"CRC 12,920.35","CRC 12,920.35",2024-02-06 14:35:09,2024-02-01 15:47:18,,
4198696000002899099,4198696000002899095,4198696000000137224,TIJERETA SUPERIOR LH TOYOTA PRADO 1996-2002/ SURF IMPORTADO,1.00,"CRC 12,920.35","CRC 12,920.35",2024-02-06 14:35:09,2024-02-01 15:47:18,,
4198696000002899101,4198696000002899095,4198696000000137233,TIJERETA INFERIOR RH TOYOTA PRADO 1996-2002/ SURF IMPORTADO,1.00,"CRC 25,663.72","CRC 25,663.72",2024-02-06 14:35:09,2024-02-01 15:47:18,,
4198696000002899103,4198696000002899095,4198696000000137242,TIJERETA INFERIOR LH TOYOTA PRADO 1996-2002/ SURF IMPORTADO,1.00,"CRC 25,663.72","CRC 25,663.72",2024-02-06 14:35:09,2024-02-01 15:47:18,,
4198696000002899109,4198696000002899095,4198696000001614689,COMPENSADOR TOYOTA LAND C HILUX RZN VZN PRADO RUNNER TACOMA 4W 96-02,2.00,"CRC 44,070.80","CRC 44,070.80",2024-02-06 14:35:09,2024-02-01 15:47:18,,
4198696000002932003,4198696000002932001,4198696000000899412,NGK CABLES P/BUJIA NIS/SENTRA B14 95-98  8809,1.00,"CRC 29,557.52","CRC 29,557.52",2024-02-02 13:30:12,2024-02-02 13:30:12,,
4198696000002932005,4198696000002932001,4198696000000899295,NGK BUJIA BKR5E-11 6953 - 5101,4.00,"CRC 8,141.59","CRC 8,141.59",2024-02-02 13:30:12,2024-02-02 13:30:12,,
4198696000002932007,4198696000002932001,4198696000000670569,FILTRO AIRE SENTRA 87-MURANO PATHFINDER  NS B13 B14,1.00,"CRC 1,858.41","CRC 1,858.41",2024-02-02 13:30:12,2024-02-02 13:30:12,,
4198696000002932009,4198696000002932001,4198696000001040131,FILTRO DE COMBUSTIBLE NISSAN,1.00,"CRC 1,592.92","CRC 1,592.92",2024-02-02 13:30:12,2024-02-02 13:30:12,,
4198696000002983137,4198696000002985091,4198696000000864172,BOMBA PRINCIPAL FRENO TOYOTA YARIS GRANADA 13/16 S/ABS,1.00,"CRC 64,778.76","CRC 64,778.76",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985093,4198696000002985091,4198696000002146116,"90080-19021 90919-02265 BOBINA IGNICION UF316 YARIZ,ECHO,PRIUZ,UF-316",4.00,"CRC 85,309.73","CRC 85,309.73",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985095,4198696000002985091,4198696000000899295,NGK BUJIA BKR5E-11 6953 - 5101,4.00,"CRC 8,141.59","CRC 8,141.59",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985097,4198696000002985091,4198696000000137008,TIJERETA INFERIOR LH TOYOTA  YARIS VITZ/ VIOS 1999-2002 IMPORTADO,1.00,"CRC 16,460.18","CRC 16,460.18",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985099,4198696000002985091,4198696000001045587,SOPORTE MOTOR TRASERO TOYOTA ECHO 1.5 2000-2005,1.00,"CRC 16,548.67","CRC 16,548.67",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985101,4198696000002985091,4198696000001406840,RETENEDOR  CIGUEÑAL TRASERO TOYOTA YARIS1.51NZ/2NZ(75x107x8),1.00,"CRC 4,778.76","CRC 4,778.76",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985103,4198696000002985091,4198696000000844012,WAGNER LIQ FRENO DOT4  1/4 32oz  PLAST (c,1.00,"CRC 6,017.70","CRC 6,017.70",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985105,4198696000002985091,4198696000001039816,"SWITCH DE PRESION DE ACEITE TOYOTA HILUX 2,7/ LAND CRUISER/ CAMRY/ COROLLA",1.00,"CRC 1,327.43","CRC 1,327.43",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985107,4198696000002985091,4198696000000602428,CHEVRON SUPREME MO 20W50 SP CUARTO,4.00,"CRC 11,681.42","CRC 11,681.42",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985109,4198696000002985091,4198696000000143677,FILTRO DE ACEITE Z212 TOYOTA COROLLA/ PLAZA 1NZ 1.5 IMPORTS// RAUM 1 IMPORT/ DUET/ KLUGER,1.00,"CRC 1,238.94","CRC 1,238.94",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002985111,4198696000002985091,4198696000000602527,CHEVRON GEAR OIL EP-4 75W90 CUARTO,2.00,"CRC 9,026.55","CRC 9,026.55",2024-02-06 12:28:07,2024-02-06 12:09:28,,
4198696000002993129,4198696000002993127,4198696000000864172,BOMBA PRINCIPAL FRENO TOYOTA YARIS GRANADA 13/16 S/ABS,1.00,"CRC 64,778.76","CRC 64,778.76",2024-02-06 12:14:31,2024-02-06 12:14:31,,
4198696000003003069,4198696000003003067,4198696000000865225,CLUTCH KIT TOYOTA COROLLA TERCEL 4AF 7AF 1ZZ 2ZZ 3E 5E YARIS (2)TODOS,1.00,"CRC 58,230.09","CRC 58,230.09",2024-02-06 12:15:44,2024-02-06 12:15:44,,
4198696000003131003,4198696000003131001,4198696000000865225,CLUTCH KIT TOYOTA COROLLA TERCEL 4AF 7AF 1ZZ 2ZZ 3E 5E YARIS (2)TODOS,1.00,"CRC 55,221.24","CRC 55,221.24",2024-02-14 09:28:55,2024-02-14 09:25:50,,
4198696000003131005,4198696000003131001,4198696000000137476,ROL DE EMPUJE TOYOTA COROLLA 12VALVE ID:33/ OD:66/ W:14/ COLLAR:75 ROUND FACE,1.00,"CRC 3,451.33","CRC 3,451.33",2024-02-14 09:28:55,2024-02-14 09:25:50,,
4198696000003131007,4198696000003131001,4198696000000602527,CHEVRON GEAR OIL EP-4 75W90 CUARTO,2.00,"CRC 8,141.59","CRC 8,141.59",2024-02-14 09:28:55,2024-02-14 09:25:50,,
4198696000003131009,4198696000003131001,4198696000001406831,RETENEDOR  CIGUEÑAL TRASERO TOYOTA TERCEL/STARLET1.32E/4E-FE8v(75x100x8.5)NJ407,1.00,"CRC 3,362.83","CRC 3,362.83",2024-02-14 09:28:55,2024-02-14 09:25:50,,
4198696000003266061,4198696000003266059,4198696000002572842,BOBINA DE IGNICIÓN TOYOTA CAMRY-HIGLANDER-SIENNA 3.5L 2.5L (16-19) UF-828 90919-02280,8.00,"CRC 184,070.80","CRC 184,070.80",2024-02-19 12:03:13,2024-02-19 12:03:13,,
4198696000003320199,4198696000003320197,4198696000000863290,DISCO FRENO TOYOTA DELANTERO COROLLA AE100 93-05,2.00,"CRC 32,035.40","CRC 32,035.40",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320201,4198696000003320197,4198696000000863065,ZAPATA FRENO TOYOTA COROLLA CAMRY CELICA 84-02,1.00,"CRC 7,876.11","CRC 7,876.11",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320203,4198696000003320197,4198696000000863902,TAMBOR FRENO TOYOTA COROLLA 88-92 EE90,2.00,"CRC 27,787.61","CRC 27,787.61",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320205,4198696000003320197,4198696000000861184,PASTILLA FRENO SEMI METALICA TOYOTA COROLLA 87 TERCEL,1.00,"CRC 8,761.06","CRC 8,761.06",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320207,4198696000003320197,4198696000001613960,COMPENSADOR TOYOTA COROLLA 88-92 AE92 FX RH,1.00,"CRC 27,079.65","CRC 27,079.65",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320209,4198696000003320197,4198696000001613969,COMPENSADOR TOYOTA COROLLA 88-92 AE92 FX LH,1.00,"CRC 27,079.65","CRC 27,079.65",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320211,4198696000003320197,4198696000001613951,COMPENSADOR TOYOTA COROLLA 93-00 AE100/101/102 GEO PRIZM LH,1.00,"CRC 25,752.21","CRC 25,752.21",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320213,4198696000003320197,4198696000001613942,COMPENSADOR TOYOTA COROLLA 93-00 AE100/101/102 GEO PRIZM RH,1.00,"CRC 25,752.21","CRC 25,752.21",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320215,4198696000003320197,4198696000000865225,CLUTCH KIT TOYOTA COROLLA TERCEL 4AF 7AF 1ZZ 2ZZ 3E 5E YARIS (2)TODOS,1.00,"CRC 55,221.24","CRC 55,221.24",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320217,4198696000003320197,4198696000000137476,ROL DE EMPUJE TOYOTA COROLLA 12VALVE ID:33/ OD:66/ W:14/ COLLAR:75 ROUND FACE,1.00,"CRC 3,451.33","CRC 3,451.33",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320219,4198696000003320197,4198696000001610063,GALLETA COMPENSADOR TOYOTA COROLLA 88-02 DELANTERA,2.00,"CRC 24,955.75","CRC 24,955.75",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320221,4198696000003320197,4198696000001610243,GALLETA COMPENSADOR TOYOTA COROLLA 88-02 LH,1.00,"CRC 7,964.60","CRC 7,964.60",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320223,4198696000003320197,4198696000001610270,GALLETA COMPENSADOR TOYOTA COROLLA 88-02 RH,1.00,"CRC 8,495.58","CRC 8,495.58",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003320225,4198696000003320197,4198696000000142102,BOTA P/PUNTA DE EJE EXTERNA TOYOTA COROLLA/ CONQUEST 1.3/ 1.6 1985  .,2.00,"CRC 2,654.87","CRC 2,654.87",2024-02-20 17:25:50,2024-02-20 17:21:59,,
4198696000003348055,4198696000003348053,4198696000003338605,ALTERNADOR MITSUBISHI HONDA 12V 70A 13893,1.00,"CRC 118,053.10","CRC 118,053.10",2024-02-21 14:30:52,2024-02-21 14:30:13,,
4198696000003351021,4198696000003351019,4198696000000861877,PASTILLA FRENO CERAMICA HYUNDAI ELANTRA VELOSTER ACCENT 10- BLUE KIA RIO DELANTERAS,1.00,"CRC 15,929.20","CRC 15,929.20",2024-02-21 11:45:08,2024-02-21 11:43:44,,
4198696000003351023,4198696000003351019,4198696000000899034,MONROE AMORTIGUADOR HYUNDAI ACCENT PB-RB 2012-14 FR-LH,1.00,"CRC 30,796.46","CRC 30,796.46",2024-02-21 11:45:08,2024-02-21 11:43:44,,
4198696000003351025,4198696000003351019,4198696000000899052,MONROE AMORTIGUADOR HYUNDAI ACCENT PB-RB 2012-14 FR-RH,1.00,"CRC 30,796.46","CRC 30,796.46",2024-02-21 11:45:08,2024-02-21 11:43:44,,
4198696000003351027,4198696000003351019,4198696000000862849,ZAPATA FRENO HYUNDAI ACCENT BLUE11- KIA RIO14- i10 15- GRAN i10 ELANT,1.00,"CRC 8,230.09","CRC 8,230.09",2024-02-21 11:45:08,2024-02-21 11:43:44,,
4198696000003351029,4198696000003351019,4198696000001610225,GALLETA COMPENSADOR HYUNDAI ACCENT 11-17 DELANTERA I10 07-12 KIA RIO 12-17 KIA,1.00,"CRC 6,460.18","CRC 6,460.18",2024-02-21 11:45:08,2024-02-21 11:43:44,,
4198696000003351031,4198696000003351019,4198696000000899376,NGK BUJIA LZKR6B-10E 1578,1.00,"CRC 5,663.72","CRC 5,663.72",2024-02-21 11:45:08,2024-02-21 11:43:44,,
4198696000003414004,4198696000003414002,4198696000001057652,TIJERETA LH HYUNDAI ACCENT 2000-2005,1.00,"CRC 22,566.37","CRC 22,566.37",2024-02-23 12:32:38,2024-02-23 12:26:25,,
4198696000003414006,4198696000003414002,4198696000001057791,TIJERETA RH HYUNDAI ACCENT 2000-2006,1.00,"CRC 22,566.37","CRC 22,566.37",2024-02-23 12:32:38,2024-02-23 12:26:25,,
4198696000003414008,4198696000003414002,4198696000001611917,ROL BOCINA DELANTERO HYUNDAI ELANTRA 95-00 AVANTE ACCENT 00-15 VERNA BLUE,2.00,"CRC 19,823.01","CRC 19,823.01",2024-02-23 12:32:38,2024-02-23 12:26:25,,
4198696000003682030,4198696000003682028,4198696000000862471,PASTILLA FRENO CERAMICA NISSAN MURANO 03 XTRAIL 00- SUZUKI J3 SENTRA 12-,1.00,"CRC 7,876.11","CRC 7,876.11",2024-03-05 13:48:08,2024-03-05 13:47:17,,
4198696000003682032,4198696000003682028,4198696000003678452,DISCO F NS TRAS SENTRA 13- ALTIMA NV200 QASHQAI TIIDA 11-,2.00,"CRC 24,601.77","CRC 24,601.77",2024-03-05 13:48:08,2024-03-05 13:47:17,,
4198696000003682034,4198696000003682028,4198696000003678363,DISCO F NS DEL XTRAIL 13- 5 PASAJEROS QASHQAI JUKE B17,2.00,"CRC 46,725.66","CRC 46,725.66",2024-03-05 13:48:08,2024-03-05 13:47:17,,
4198696000003682036,4198696000003682028,4198696000003678372,PASTILLA F NS SENTRA B16 2.5 07-13 XTRAIL 07-13 QASHQAI,1.00,"CRC 15,840.71","CRC 15,840.71",2024-03-05 13:48:08,2024-03-05 13:47:17,,
4198696000003738013,4198696000003738011,4198696000000861364,PASTILLA FRENO SEMI METALICA MITSUBISHI MONTERO 92- SPORT -04,1.00,"CRC 10,088.50","CRC 10,088.50",2024-03-06 15:44:20,2024-03-06 15:44:20,,
4198696000003738015,4198696000003738011,4198696000000602482,CHEVRON ATF MD-3 CUARTO,8.00,"CRC 31,150.44","CRC 31,150.44",2024-03-06 15:44:20,2024-03-06 15:44:20,,
4198696000003738017,4198696000003738011,4198696000003454545,JP1670 SOP CAJA MITSUBISHI MONTERO 4,1.00,"CRC 21,858.41","CRC 21,858.41",2024-03-06 15:44:20,2024-03-06 15:44:20,,
4198696000003838049,4198696000003838047,4198696000001615121,COMPENSADOR TOYOTA RAV4 06-16 TRAS R/L,2.00,"CRC 35,752.21","CRC 35,752.21",2024-03-11 12:53:49,2024-03-11 12:53:49,,
4198696000003841049,4198696000003841047,4198696000002582073,90919-02239 BOBINA IGNICION TOYOTA COROLLA 2009,1.00,"CRC 23,008.85","CRC 23,008.85",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841051,4198696000003841047,4198696000002572815,BOBINA DE IGNICIÓN ACCENT-ELANTRA-GETZ 1.6 (01-05)  UF-424 PAQUETE,1.00,"CRC 35,044.25","CRC 35,044.25",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841053,4198696000003841047,4198696000002572743,BOBINA DE IGNICIÓN DAHIATSU TERIOS (MOT:K3) (98-04),1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841055,4198696000003841047,4198696000002572752,BOBINA DE IGNICIÓN DAHIATSU TERIOS BEGO (06-) 19070-B1011,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841057,4198696000003841047,4198696000002572788,BOBINA DE IGNICIÓN HONDA CIVIC (06-11) 1.8L UF-582,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841059,4198696000003841047,4198696000002572806,BOBINA DE IGNICIÓN HONDA CIVIC (12-) 1.6L 1.8L  HONDA HRV (16-)  UF-672,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841061,4198696000003841047,4198696000002572806,BOBINA DE IGNICIÓN HONDA CIVIC (12-) 1.6L 1.8L  HONDA HRV (16-)  UF-672,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841063,4198696000003841047,4198696000002572797,BOBINA DE IGNICIÓN HONDA CIVIC- (01-05) 1.7L PILOT (03)- FIT (02-06) ESCAPE 099700-072 30520-PVF-A01 UF-400,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841065,4198696000003841047,4198696000002572869,BOBINA DE IGNICIÓN HYUNDAI  ACCENT/KIA RIO (05-)UF-499,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841067,4198696000003841047,4198696000002572878,BOBINA DE IGNICIÓN HYUNDAI ACCENT / KIA CERATO 1400,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841069,4198696000003841047,4198696000002572887,BOBINA DE IGNICIÓN HYUNDAI ACCENT 1.5 (95-99) ESCUADRA UF-176 PAQUETE,1.00,"CRC 25,044.25","CRC 25,044.25",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841071,4198696000003841047,4198696000002124040,BOBINA DE IGNICIÓN HYUNDAI ELANTRA-CRETA-i20-i30 (06-12) / KIA RIO-CERATO (12-) 1.6L UF-636   /  UF-652,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841073,4198696000003841047,4198696000002572860,BOBINA DE IGNICIÓN HYUNDAI ELANTRA-TUCSON (11-) / KIA SOUL-FORTE  UF-651,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841075,4198696000003841047,4198696000002572941,BOBINA DE IGNICIÓN NISSAN PAHTFINDER - MURANO  (MOT:VQ35) 22448-AL615 22448-8J11 921-2023 UF-401 UF-349,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841077,4198696000003841047,4198696000002173001,BOBINA DE IGNICIÓN NISSAN VERSA-SENTRA-KICKS-QASHQAI (07-)   22448-1KT1A  22448-5RB0A 22448-1HC0A 22448-ED000 UF-550 UF-549 UF-719,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841079,4198696000003841047,4198696000002572932,BOBINA DE IGNICIÓN PLATINA RENAULD CLIO UF-653,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841081,4198696000003841047,4198696000002572779,BOBINA DE IGNICIÓN SUZUKI  APV-JIMMY (2012-) *UNA BOBINA POR CILINDRO* 33400-62J00 33400-65G02 33410-77E01 UF-280 33400-65G00 UF-2683 PIN  2,1.00,"CRC 22,566.37","CRC 22,566.37",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841083,4198696000003841047,4198696000002097134,BOBINA DE IGNICIÓN SUZUKI ALTO (09-15) 1.0L / SUZUKI SX4-GRAND VITARA ERTIGA 1.6L UF-634 33400-85K20 33400-51K20  33400-51K60 33400-M68K20 3PIN UF634,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841085,4198696000003841047,4198696000002572851,BOBINA DE IGNICIÓN SUZUKI CELERIO-ALTO-CIAZ 33400-76G2 3PIN,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841087,4198696000003841047,4198696000002572770,BOBINA DE IGNICIÓN SUZUKI GRAND VITARA 2.0 2.5L (MOT:H25) SUZUKI IGNIS 1.3L,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841089,4198696000003841047,4198696000002572761,BOBINA DE IGNICIÓN SUZUKI GRAND VITARA 2.0L SPORT 1.8L (96-)  33410-77E10 UF-169 2PIN,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841091,4198696000003841047,4198696000002572842,BOBINA DE IGNICIÓN TOYOTA CAMRY-HIGLANDER-SIENNA 3.5L 2.5L (16-19) UF-828 90919-02280,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841093,4198696000003841047,4198696000002572833,BOBINA DE IGNICIÓN TOYOTA COROLLA (08-12) 90919-C2003 90919-02258 UF-619 UF-596,1.00,"CRC 21,327.43","CRC 21,327.43",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003841095,4198696000003841047,4198696000002566271,BOBINA ORIGINAL TOYOTA RAV4 01-- 90919-02266 UF-333 90919-02243,1.00,"CRC 23,008.85","CRC 23,008.85",2024-03-11 12:59:38,2024-03-11 12:59:38,,
4198696000003846003,4198696000003846001,4198696000000679546,ROTULA SUSPENSION RH TERCEL EL41 EL43 EL50  90-98  SB-2942R,1.00,"CRC 4,778.76","CRC 4,778.76",2024-03-11 11:08:18,2024-03-11 11:08:18,,
4198696000003846005,4198696000003846001,4198696000000679573,ROTULA DIRECCION TERCEL EL41 EL43 90- SE-2941,1.00,"CRC 3,628.32","CRC 3,628.32",2024-03-11 11:08:18,2024-03-11 11:08:18,,
4198696000003846007,4198696000003846001,4198696000000679033,ROTULA CREMALLERA TERCEL EL41 EL43 90-94 SR-2940,1.00,"CRC 4,336.28","CRC 4,336.28",2024-03-11 11:08:18,2024-03-11 11:08:18,,
4198696000003848063,4198696000003848061,4198696000000676855,LIMPIADOR DE FRENOS CRC 14ONZ.,12.00,"CRC 46,725.66","CRC 46,725.66",2024-03-11 17:05:55,2024-03-11 17:05:55,,
4198696000004063003,4198696000004063001,4198696000000863380,DISCO FRENO TOYOTA DELANTERO COROLLA ALTIS 01-08 CELICA MATRIX,2.00,"CRC 49,557.52","CRC 49,557.52",2024-03-19 09:20:14,2024-03-19 09:20:14,,
4198696000004063005,4198696000004063001,4198696000000861715,PASTILLA FRENO CERAMICA TOYOTA RAV4 06-13 7 PASAJ RAV 14- COROLLA XRS 09-PRIU,1.00,"CRC 11,504.42","CRC 11,504.42",2024-03-19 09:20:14,2024-03-19 09:20:14,,
4198696000004072035,4198696000004072033,,,1.00,"CRC 46,017.70","CRC 46,017.70",2024-03-19 16:27:46,2024-03-19 16:27:46,,
4198696000004072037,4198696000004072033,,,1.00,"CRC 20,353.98","CRC 20,353.98",2024-03-19 16:27:46,2024-03-19 16:27:46,,
4198696000004090005,4198696000004090003,4198696000001407704,SET EMPAQUES MOTOR MIT. MONTERO 2.8DIESEL (4M40)(ME-996729) GRAFITO,1.00,"CRC 41,504.42","CRC 41,504.42",2024-03-19 15:48:11,2024-03-19 15:48:11,,
4198696000004090007,4198696000004090003,4198696000003679466,FILTRO ACEITE HYUNDAI MITSUBISHI,1.00,"CRC 6,283.19","CRC 6,283.19",2024-03-19 15:48:11,2024-03-19 15:48:11,,
4198696000004090009,4198696000004090003,4198696000000602374,CHEVRON DELO 400 SDE 15W40 CK4 GALON,1.00,"CRC 18,230.09","CRC 18,230.09",2024-03-19 15:48:11,2024-03-19 15:48:11,,
4198696000004090011,4198696000004090003,4198696000000602356,CHEVRON URSA PR TDX 15W40 CI-4 GALON,1.00,"CRC 14,955.75","CRC 14,955.75",2024-03-19 15:48:11,2024-03-19 15:48:11,,
4198696000004090013,4198696000004090003,,,1.00,"CRC 54,000.00","CRC 54,000.00",2024-03-19 15:48:11,2024-03-19 15:48:11,,
4198696000004090015,4198696000004090003,,,1.00,"CRC 107,964.60","CRC 107,964.60",2024-03-19 15:48:11,2024-03-19 15:48:11,,
4198696000004112021,4198696000004112019,,,1.00,"CRC 236,283.19","CRC 236,283.19",2024-03-21 11:55:22,2024-03-21 11:55:22,,
4198696000004135031,4198696000004135029,4198696000000899484,NGK CABLES P/BUJIA TOY.RAV4 96-97 8773,1.00,"CRC 37,115.04","CRC 37,115.04",2024-03-22 11:55:52,2024-03-22 11:55:52,,
4198696000004135033,4198696000004135029,4198696000002584741,NGK BPR6ES BUJIA AISLADOR PROYECTADO SUPER 14X19X20.8MM (VER 941921),4.00,"CRC 8,672.57","CRC 8,672.57",2024-03-22 11:55:52,2024-03-22 11:55:52,,
4198696000004135047,4198696000004135045,4198696000003142010,COMPENSADOR DEL IZQ SUZ SWIFT DZIRE 1.2 13-20/ ERTIGA 15-19 41601-M55R00,1.00,"CRC 43,185.84","CRC 43,185.84",2024-03-22 12:05:59,2024-03-22 12:05:59,,
4198696000004135049,4198696000004135045,4198696000003142001,COMPENSADOR DEL DER SUZ SWIFT DZIRE 1.2 13-20/ ERTIGA 15-19 41601-M55R00,1.00,"CRC 43,185.84","CRC 43,185.84",2024-03-22 12:05:59,2024-03-22 12:05:59,,
4198696000004135051,4198696000004135045,4198696000000861832,PASTILLA FRENO CERAMICA SUZUKI SWIFRENOT 12- ERTIGA MAZDA2 04-FRENOD FRENOIESTA DAIHATSU SIRION 08,1.00,"CRC 11,681.42","CRC 11,681.42",2024-03-22 12:05:59,2024-03-22 12:05:59,,
4198696000004135053,4198696000004135045,4198696000003000837,ZAPATA FRENO SUZUKI SWIFT DZIRE K12M 14- CIAZ D13A,1.00,"CRC 7,964.60","CRC 7,964.60",2024-03-22 12:05:59,2024-03-22 12:05:59,,
4198696000004135055,4198696000004135045,4198696000001610153,GALLETA COMPENSADOR SUZUKI SWIFT 04-17 DELANTERA,2.00,"CRC 11,681.42","CRC 11,681.42",2024-03-22 12:05:59,2024-03-22 12:05:59,,
4198696000004144021,4198696000004144019,4198696000001614662,COMPENSADOR NISSAN SENTRA B14 95-98 PRIMER BLUE CEFIRA 200/240SX,2.00,"CRC 32,389.38","CRC 32,389.38",2024-03-22 12:34:09,2024-03-22 12:34:09,,
4198696000004898019,4198696000004191011,4198696000001615364,COMPENSADOR HONDA CIVIC 92-95 CRX EG1/2.EH6 92-00 INTEGRA LH,1.00,"CRC 29,646.02","CRC 29,646.02",2024-04-19 11:06:51,2024-03-25 09:36:46,,
4198696000004898021,4198696000004191011,4198696000001614653,COMPENSADOR HONDA CIVIC 92-95 CRX EG1/2.EH6 92-00 INTEGRA RH,1.00,"CRC 29,646.02","CRC 29,646.02",2024-04-19 11:06:51,2024-03-25 09:36:46,,
4198696000004898023,4198696000004191011,4198696000001614671,COMPENSADOR HONDA CIVIC 96-00 ACURA 96-00 L/R TRAS P/ORQ 41mm,2.00,"CRC 58,584.07","CRC 58,584.07",2024-04-19 11:06:51,2024-03-25 09:36:46,,
4198696000004898025,4198696000004191011,4198696000004153065,SB-6192 ROTULA SUSPENSION INFERIOR CIVIC 92-/INTEGRA - 51220-,2.00,"CRC 13,628.32","CRC 13,628.32",2024-04-19 11:06:51,2024-03-25 09:36:46,,
